Iteration,15th percentile,50th percentile,85th percentile
17515,-2.481648362,0.090808775,2.444434226
17516,-2.521592641,0.136726521,2.492026269
17517,-2.43758508,0.058628835,2.469901729
17518,-2.486785054,0.063287497,2.461364901
17519,-2.512605965,0.078655768,2.462630022
17520,-2.522948802,0.062286459,2.512563264
17521,-2.486953866,0.112318482,2.460083008
17522,-2.519922209,0.077963684,2.475830209
17523,-2.477440393,0.075727504,2.426343203
17524,-2.468376791,0.15657071,2.425045681
17525,-2.534181714,0.130290277,2.448503196
17526,-2.475646079,0.147281587,2.421300423
17527,-2.475745261,0.12497149,2.460626495
17528,-2.525813627,0.116002955,2.502646244
17529,-2.494348228,0.139381051,2.439335895
17530,-2.493390262,0.149732359,2.434788966
17531,-2.534362066,0.055311214,2.441849124
17532,-2.507368863,0.116960082,2.436985004
17533,-2.472725558,0.062178727,2.425150728
17534,-2.524961329,0.180401802,2.428884614
17535,-2.500413668,0.123764649,2.402703917
17536,-2.470837772,0.08593053,2.43701961
17537,-2.507689059,0.109526385,2.475166583
17538,-2.48874476,0.123629514,2.409632802
17539,-2.538507843,0.174451001,2.433973575
17540,-2.502024424,0.075242102,2.453657615
17541,-2.482152975,0.047031907,2.447508192
17542,-2.538389468,0.148553438,2.451724589
17543,-2.550858819,0.076958232,2.47126292
17544,-2.480627251,0.079638645,2.439476013
17545,-2.490321589,0.083737403,2.484797454
17546,-2.472935832,0.045158761,2.496100235
17547,-2.512032199,0.095217656,2.464496708
17548,-2.51149658,0.104381792,2.486938906
17549,-2.480074644,0.079333808,2.461260831
17550,-2.487705207,0.060579522,2.465870929
17551,-2.443937302,0.094108541,2.49094243
17552,-2.492813993,0.106024619,2.400864077
17553,-2.483449435,0.125724051,2.425732446
17554,-2.510021269,0.055462524,2.474032021
17555,-2.519781768,0.08872395,2.485610449
17556,-2.494121981,0.098142922,2.444478619
17557,-2.521605766,0.133618101,2.475948465
17558,-2.475762534,0.066941489,2.459394455
17559,-2.513037992,0.120683067,2.48801595
17560,-2.502968764,0.089732163,2.480680072
17561,-2.523624766,0.088569544,2.435108578
17562,-2.540052807,0.104575891,2.451825619
17563,-2.553249526,0.177750811,2.452268469
17564,-2.500478339,0.074802175,2.45379802
17565,-2.473341584,0.072242219,2.430663669
17566,-2.51917243,0.108160567,2.471735549
17567,-2.514393389,0.085915267,2.418487906
17568,-2.482875085,0.101854321,2.396505356
17569,-2.452803993,0.095597506,2.4090397
17570,-2.550156939,0.195293598,2.456573784
17571,-2.506819081,0.066461187,2.461864161
17572,-2.52605474,0.050576922,2.484453034
17573,-2.532730615,0.097258408,2.485850132
17574,-2.490774441,0.113966908,2.441477227
17575,-2.51277647,0.06383732,2.480225599
17576,-2.469875062,0.059352417,2.454051161
17577,-2.493744218,0.096276999,2.498126233
17578,-2.521428025,0.107655238,2.472415757
17579,-2.502618659,0.086950552,2.446682978
17580,-2.519502664,0.184564963,2.430145752
17581,-2.498453164,0.156350963,2.422833657
17582,-2.460011423,0.085147772,2.462238753
17583,-2.467025542,0.042634744,2.451465845
17584,-2.423361611,0.046814984,2.46635536
17585,-2.539135408,0.157819755,2.456959617
17586,-2.503857899,0.048787978,2.494988728
17587,-2.480837953,0.067043953,2.451795435
17588,-2.511014104,0.082326762,2.423366761
17589,-2.53320365,0.133775353,2.433940458
17590,-2.534257078,0.053255763,2.460354018
17591,-2.503969479,0.049413562,2.455625975
17592,-2.490609872,0.05000026,2.477546275
17593,-2.513871777,0.072951946,2.44233849
17594,-2.544526696,0.152687892,2.454947484
17595,-2.525462162,0.085891828,2.521625757
17596,-2.535860443,0.083706658,2.494146729
17597,-2.492146659,0.114789095,2.431452179
17598,-2.556338966,0.164399192,2.443216062
17599,-2.500836098,0.081105519,2.445952427
17600,-2.532961106,0.086815443,2.476405501
17601,-2.549122167,0.130014405,2.463813388
17602,-2.518663025,0.116792884,2.474895358
17603,-2.49889226,0.087016385,2.45762254
17604,-2.504638171,0.070900623,2.471302938
17605,-2.492873335,0.126281612,2.455942416
17606,-2.522697377,0.151440755,2.454671812
17607,-2.546508515,0.147582583,2.439540052
17608,-2.525546741,0.183583952,2.453318465
17609,-2.530184722,0.080781132,2.501771426
17610,-2.495974183,0.098598402,2.446779454
17611,-2.511095858,0.144694231,2.441922867
17612,-2.491466963,0.113852296,2.425012326
17613,-2.519812584,0.117127154,2.470131671
17614,-2.517744493,0.106334042,2.447043812
17615,-2.561740649,0.11214783,2.467638159
17616,-2.518308997,0.143589467,2.492989826
17617,-2.521270096,0.103494715,2.445675671
17618,-2.505166781,0.075998191,2.454529893
17619,-2.484913146,0.14766708,2.487834191
17620,-2.498908734,0.194113523,2.422882283
17621,-2.488729572,0.092389721,2.475635242
17622,-2.536636186,0.145327091,2.442892015
17623,-2.514241624,0.171506584,2.448114455
17624,-2.494428623,0.097850602,2.495596266
17625,-2.534764194,0.094273791,2.472644496
17626,-2.505305493,0.053552011,2.468708742
17627,-2.519595098,0.10724315,2.499381089
17628,-2.510142314,0.113506395,2.488159859
17629,-2.514919746,0.153705128,2.475912499
17630,-2.49707377,0.097704545,2.422986412
17631,-2.476959229,0.055968337,2.464222848
17632,-2.555937815,0.104915161,2.465288317
17633,-2.505286264,0.122809235,2.439420927
17634,-2.476172507,0.118472572,2.411792254
17635,-2.471483588,0.096295349,2.42165525
17636,-2.507392359,0.075165994,2.469137049
17637,-2.543019724,0.112346817,2.483889997
17638,-2.475395238,0.064292744,2.449957776
17639,-2.543067086,0.099896431,2.480355299
17640,-2.509332669,0.12993212,2.435327733
17641,-2.519457209,0.071281094,2.440000141
17642,-2.446656513,0.04986486,2.471407175
17643,-2.535677838,0.081831608,2.48202951
17644,-2.506877565,0.078725886,2.469679654
17645,-2.502308607,0.081146389,2.457878256
17646,-2.524376047,0.095965318,2.484327865
17647,-2.494352913,0.100157965,2.450572646
17648,-2.539807379,0.045627106,2.494664192
17649,-2.527179575,0.107892029,2.455722821
17650,-2.520494139,0.090547968,2.513999951
17651,-2.501942384,0.093361035,2.466557682
17652,-2.498269129,0.068514351,2.452740431
17653,-2.51962744,0.081413113,2.493683457
17654,-2.540582788,0.074611075,2.47436738
17655,-2.491152716,0.062034665,2.480081224
17656,-2.49319272,0.054933157,2.500613141
17657,-2.487534094,0.110888544,2.448314548
17658,-2.548949301,0.158981219,2.443163049
17659,-2.495734239,0.060061183,2.469512224
17660,-2.55129894,0.155868508,2.450862598
17661,-2.504278564,0.164414719,2.394140887
17662,-2.514585853,0.110121667,2.48718071
17663,-2.506088245,0.141832545,2.475990605
17664,-2.484647536,0.100974113,2.436002934
17665,-2.51747067,0.09717245,2.473670626
17666,-2.50397191,0.111955665,2.461026931
17667,-2.473110342,0.089313071,2.456539834
17668,-2.533285987,0.094028458,2.4733284
17669,-2.51137867,0.090009227,2.508735681
17670,-2.515667081,0.106162913,2.478974342
17671,-2.512687206,0.180019058,2.438973129
17672,-2.490107179,0.105548739,2.495732462
17673,-2.486293876,0.092476118,2.450103867
17674,-2.561942768,0.095184628,2.501930869
17675,-2.473825383,0.085832424,2.441140604
17676,-2.502544606,0.086588483,2.485004675
17677,-2.512034047,0.085427731,2.444400549
17678,-2.490578008,0.042398401,2.451207864
17679,-2.503901219,0.108965166,2.440079808
17680,-2.496278405,0.120634176,2.463926077
17681,-2.558760965,0.067201946,2.498787701
17682,-2.524432147,0.141617671,2.452172291
17683,-2.502301431,0.122092366,2.468012381
17684,-2.541027546,0.106982905,2.455899119
17685,-2.485551786,0.09112886,2.462761748
17686,-2.535864317,0.13238062,2.490377641
17687,-2.525801766,0.111842707,2.438398421
17688,-2.488322186,0.071150824,2.473920715
17689,-2.513598621,0.077744633,2.464025366
17690,-2.485685599,0.07038071,2.509444964
17691,-2.481024098,0.092835777,2.489547157
17692,-2.466083217,0.066198658,2.429089189
17693,-2.527867818,0.13460727,2.457172477
17694,-2.533153176,0.098489635,2.462902987
17695,-2.533971095,0.154392317,2.501563883
17696,-2.545604968,0.149880826,2.443325424
17697,-2.467921793,0.102353651,2.411766756
17698,-2.536358547,0.075654373,2.458603001
17699,-2.526968968,0.116671979,2.431890523
17700,-2.517128229,0.091130782,2.436909235
17701,-2.478402245,0.10433339,2.446621621
17702,-2.443643081,0.037673896,2.471992767
17703,-2.504837692,0.083613187,2.483977032
17704,-2.477853429,0.13764748,2.420276666
17705,-2.516720748,0.108244397,2.448680294
17706,-2.521179521,0.098277889,2.482823336
17707,-2.504153919,0.142379984,2.426078701
17708,-2.484305966,0.120210506,2.461570442
17709,-2.509247911,0.079484221,2.450945759
17710,-2.521019328,0.046980452,2.505898201
17711,-2.482875323,0.098749876,2.424279308
17712,-2.478551579,0.107323244,2.436845279
17713,-2.536516345,0.100677643,2.478515518
17714,-2.426077855,0.050805271,2.403590882
17715,-2.526570129,0.111604165,2.459149218
17716,-2.529698777,0.123117693,2.482801688
17717,-2.537849748,0.154003307,2.466704464
17718,-2.55278914,0.13469477,2.459345341
17719,-2.537543941,0.047569234,2.485921395
17720,-2.52940979,0.134276733,2.476609564
17721,-2.496990538,0.106515408,2.502785444
17722,-2.54051317,0.163574666,2.471767282
17723,-2.534380889,0.075717974,2.496097839
17724,-2.502163863,0.143203832,2.476409948
17725,-2.512911403,0.058385676,2.491371977
17726,-2.507891691,0.072170399,2.482684338
17727,-2.496288943,0.067686167,2.466174436
17728,-2.570482886,0.13413202,2.503999639
17729,-2.53616153,0.083825555,2.447627819
17730,-2.493393517,0.060345121,2.439103425
17731,-2.468589664,0.036727162,2.451814747
17732,-2.547634745,0.12275216,2.467855775
17733,-2.466274917,0.054569429,2.470784724
17734,-2.520435762,0.093021441,2.504092872
17735,-2.523598135,0.07937168,2.488471556
17736,-2.472031283,0.025891226,2.480682063
17737,-2.520741248,0.07787817,2.507629025
17738,-2.49605124,0.086038619,2.462037623
17739,-2.54075073,0.021771517,2.505709839
17740,-2.500979483,0.09223007,2.438981068
17741,-2.478871906,0.039034313,2.484363627
17742,-2.51135205,0.109957684,2.436328757
17743,-2.483488095,0.040023509,2.443914115
17744,-2.529228234,0.096994352,2.467800629
17745,-2.509319293,0.078604702,2.441765106
17746,-2.530517459,0.126314253,2.461971629
17747,-2.487036312,0.096843772,2.45738194
17748,-2.479766738,0.082726698,2.47815845
17749,-2.527665198,0.118412256,2.432603967
17750,-2.498941946,0.123134356,2.468202877
17751,-2.513591349,0.114309039,2.485655975
17752,-2.467699933,0.094326772,2.444635177
17753,-2.498989952,0.069893822,2.469777012
17754,-2.535187173,0.153372914,2.445588458
17755,-2.529583645,0.148211911,2.448747408
17756,-2.543202257,0.106965039,2.46292063
17757,-2.538927317,0.146849982,2.454423702
17758,-2.507435763,0.064525127,2.453272402
17759,-2.530007577,0.075543076,2.474581766
17760,-2.537569344,0.163998686,2.472208464
17761,-2.45962075,0.070502583,2.472050917
17762,-2.508351767,0.099074565,2.481434119
17763,-2.527414668,0.093524799,2.46933856
17764,-2.546238637,0.087337218,2.490095532
17765,-2.505106807,0.089440636,2.501935923
17766,-2.507630002,0.137725063,2.445981073
17767,-2.53930341,0.106132507,2.454710853
17768,-2.521671772,0.083409302,2.480588603
17769,-2.524745524,0.154680684,2.442283678
17770,-2.495061517,0.047098298,2.455577433
17771,-2.490925252,0.09803731,2.466371918
17772,-2.513040721,0.081106059,2.488888264
17773,-2.538300908,0.086094134,2.500348687
17774,-2.532461929,0.115577616,2.428603864
17775,-2.513107669,0.050271751,2.471428359
17776,-2.509294271,0.050311767,2.46777761
17777,-2.538034403,0.0963259,2.491284692
17778,-2.49714998,0.147954948,2.42906251
17779,-2.506865358,0.086425744,2.480595386
17780,-2.55850271,0.150862105,2.467164707
17781,-2.526607406,0.125706188,2.438826454
17782,-2.542727971,0.149641007,2.473197627
17783,-2.519854939,0.073296022,2.475766838
17784,-2.548035705,0.112474963,2.469954026
17785,-2.506911242,0.036871359,2.495430923
17786,-2.520234072,0.160723589,2.465509415
17787,-2.554479575,0.104486018,2.466229653
17788,-2.53452121,0.139165655,2.432175684
17789,-2.528372419,0.103314411,2.467821467
17790,-2.449950635,0.072747089,2.452891004
17791,-2.521660411,0.129950874,2.454306173
17792,-2.527760255,0.123861384,2.489843273
17793,-2.554060316,0.178616442,2.465041876
17794,-2.512386203,0.060900122,2.462843406
17795,-2.494251573,0.081582282,2.467872477
17796,-2.498324203,0.06487871,2.468268597
17797,-2.538215411,0.151382722,2.430001521
17798,-2.531297243,0.103992533,2.484679055
17799,-2.490738809,0.125089899,2.424237788
17800,-2.515861702,0.119539138,2.455978441
17801,-2.51234051,0.048844149,2.483148992
17802,-2.545036888,0.13914068,2.475795519
17803,-2.492695856,0.085053679,2.4639956
17804,-2.526152694,0.164513998,2.456355405
17805,-2.522056663,0.090632357,2.508358872
17806,-2.5266047,0.089472964,2.46802479
17807,-2.527502823,0.053124011,2.490242243
17808,-2.543898356,0.098102264,2.467267096
17809,-2.500083804,0.094963305,2.454742014
17810,-2.571138668,0.057437984,2.472374928
17811,-2.537603176,0.079168893,2.46834048
17812,-2.573813629,0.119668771,2.442139387
17813,-2.545684004,0.154019892,2.452116919
17814,-2.533872223,0.083006207,2.501487887
17815,-2.510941195,0.086998232,2.521491504
17816,-2.504701686,0.167290896,2.405063784
17817,-2.525323033,0.105628651,2.469635773
17818,-2.539082134,0.113668069,2.455721951
17819,-2.547014713,0.091804389,2.521080554
17820,-2.499385786,0.151046753,2.44999131
17821,-2.497583294,0.150418431,2.453230906
17822,-2.52308408,0.108219817,2.457683754
17823,-2.525699937,0.15635708,2.465070939
17824,-2.507911909,0.10900712,2.442411339
17825,-2.534351754,0.142890766,2.476220703
17826,-2.527649009,0.153445542,2.452829397
17827,-2.516641676,0.112457529,2.441719389
17828,-2.502182257,0.164394572,2.426187158
17829,-2.548879397,0.080112673,2.487772143
17830,-2.526875389,0.137951754,2.471960902
17831,-2.497704399,0.104799204,2.470520449
17832,-2.491823316,0.128121227,2.448674428
17833,-2.533823228,0.119595263,2.444300616
17834,-2.530536795,0.102815356,2.470525575
17835,-2.541139269,0.132546447,2.472783124
17836,-2.46910038,0.098395821,2.431493282
17837,-2.540355432,0.083906449,2.495950949
17838,-2.550647843,0.061223527,2.45453707
17839,-2.536098361,0.121816128,2.49813087
17840,-2.537591481,0.104774907,2.458059621
17841,-2.544078958,0.14479202,2.453307343
17842,-2.490512168,0.019241096,2.499365783
17843,-2.463809919,0.050054435,2.457127964
17844,-2.539212644,0.106828038,2.485299826
17845,-2.500436091,0.066455085,2.521810889
17846,-2.509660494,0.058492437,2.479748261
17847,-2.506561017,0.166774295,2.433126509
17848,-2.58772881,0.144075327,2.485630238
17849,-2.498776293,0.115244363,2.462776208
17850,-2.487907469,0.099228639,2.501124501
17851,-2.476757538,0.053590748,2.504805958
17852,-2.495515382,0.117550127,2.455604482
17853,-2.556036544,0.097694967,2.509677434
17854,-2.493977749,0.080065921,2.454791522
17855,-2.526028657,0.069772966,2.493604207
17856,-2.502659369,0.074539438,2.504121661
17857,-2.512864673,0.141534679,2.439307618
17858,-2.539248502,0.114082642,2.453520823
17859,-2.526481676,0.062748745,2.507636333
17860,-2.495193934,0.058382209,2.474677539
17861,-2.515948403,0.12518099,2.466353083
17862,-2.47200774,0.107451446,2.468622494
17863,-2.551616371,0.060588602,2.465593302
17864,-2.559993672,0.116016734,2.538553393
17865,-2.559105158,0.141386911,2.464556813
17866,-2.541579056,0.123590134,2.48563596
17867,-2.505479217,0.060916908,2.486279273
17868,-2.504527366,0.161173694,2.464372218
17869,-2.506527793,0.096737511,2.490924656
17870,-2.529480076,0.092036091,2.481881702
17871,-2.53789835,0.197076917,2.404359293
17872,-2.508867693,0.062618081,2.463037193
17873,-2.528765941,0.087180875,2.487817347
17874,-2.563308954,0.125121687,2.478779447
17875,-2.507338023,0.057426669,2.467940414
17876,-2.482279313,0.085469443,2.453795004
17877,-2.52272774,0.083668485,2.489530921
17878,-2.503694367,0.115397297,2.46657685
17879,-2.533178258,0.0798962,2.493390751
17880,-2.520018017,0.163295627,2.473799932
17881,-2.569790018,0.116201032,2.487877524
17882,-2.476243985,0.084804244,2.451454544
17883,-2.517951894,0.100448474,2.515127099
17884,-2.567759848,0.192887396,2.494686413
17885,-2.52317009,0.100613806,2.483752489
17886,-2.529484665,0.077110801,2.467788267
17887,-2.541732895,0.0972992,2.431310761
17888,-2.548769927,0.133573361,2.485373211
17889,-2.516501987,0.132891588,2.465848482
17890,-2.506621301,0.098807834,2.46581676
17891,-2.472949958,0.0671736,2.415641463
17892,-2.533454955,0.15487124,2.466292846
17893,-2.525878835,0.066608876,2.475791252
17894,-2.4749071,0.051038936,2.513723564
17895,-2.498797357,0.086151429,2.499530327
17896,-2.506220591,0.090366863,2.477778482
17897,-2.527299201,0.080292881,2.495378792
17898,-2.464748216,0.07857307,2.408232927
17899,-2.510502231,0.086583693,2.457324493
17900,-2.496742642,0.064739376,2.479858303
17901,-2.496504343,0.096637927,2.464146101
17902,-2.518458879,0.128698364,2.485097158
17903,-2.513784719,0.1774657,2.478684795
17904,-2.531474662,0.09957942,2.484649205
17905,-2.529261303,0.084418502,2.525742948
17906,-2.513002539,0.103559379,2.460660195
17907,-2.506210148,0.13303145,2.46563313
17908,-2.532554686,0.121872205,2.479917824
17909,-2.515379167,0.107423607,2.438087738
17910,-2.522035062,0.093100473,2.464072025
17911,-2.513804889,0.116562344,2.473120213
17912,-2.534881055,0.115410149,2.48105284
17913,-2.492324662,0.140243873,2.469703317
17914,-2.502966642,0.12328605,2.47881881
17915,-2.52187345,0.082882434,2.463796437
17916,-2.527595413,0.072060607,2.440087473
17917,-2.547300184,0.096690971,2.493316627
17918,-2.558318293,0.095785171,2.474485493
17919,-2.547715139,0.096290864,2.510208726
17920,-2.54022069,0.061763814,2.503002632
17921,-2.505149567,0.109030012,2.458692217
17922,-2.555602515,0.081428379,2.485156298
17923,-2.524019241,0.077685066,2.49196285
17924,-2.552381682,0.190298125,2.496960354
17925,-2.525061548,0.074101061,2.507530332
17926,-2.506453884,0.065522352,2.519626856
17927,-2.511812174,0.091455068,2.46615721
17928,-2.514147699,0.066583805,2.514976799
17929,-2.563438714,0.091764297,2.478395569
17930,-2.533117533,0.080455735,2.506195295
17931,-2.52100004,0.12406392,2.468966234
17932,-2.543352115,0.0954534,2.487958467
17933,-2.479464674,0.05717911,2.482754278
17934,-2.540565372,0.163374215,2.484069133
17935,-2.577262545,0.109240118,2.493085992
17936,-2.497366714,0.085866053,2.459104168
17937,-2.533311737,0.123914316,2.44934696
17938,-2.51962167,0.13201572,2.470326495
17939,-2.488529837,0.074062616,2.479601884
17940,-2.530093288,0.063509755,2.513912451
17941,-2.522892606,0.074534833,2.506199861
17942,-2.583784306,0.074459545,2.501490152
17943,-2.562377405,0.05127991,2.506348765
17944,-2.492241549,0.060141442,2.484682119
17945,-2.564335132,0.081457667,2.491096389
17946,-2.526899898,0.084874336,2.457630301
17947,-2.527348578,0.130608141,2.473970234
17948,-2.49060235,0.111986123,2.469103456
17949,-2.560309613,0.145532176,2.472033393
17950,-2.554503214,0.09993742,2.477748203
17951,-2.528146577,0.10554656,2.480149579
17952,-2.501801586,0.129338942,2.484270656
17953,-2.532186079,0.101418611,2.46212827
17954,-2.499650002,0.078330271,2.498042977
17955,-2.540685499,0.08454714,2.459104514
17956,-2.487766743,0.114057977,2.474705136
17957,-2.53464123,0.07513497,2.501001728
17958,-2.547932184,0.087906223,2.529546511
17959,-2.551858807,0.1012077,2.481698656
17960,-2.528301859,0.118478887,2.457245076
17961,-2.570847785,0.09469552,2.494647169
17962,-2.519737673,0.091141306,2.45041405
17963,-2.557959974,0.112135801,2.479225743
17964,-2.520292091,0.08180692,2.452081215
17965,-2.552287591,0.091071587,2.49558953
17966,-2.505171394,0.024536358,2.484563637
17967,-2.52128309,0.079918496,2.490655303
17968,-2.534275353,0.129640669,2.473086822
17969,-2.453435552,0.036275662,2.461584258
17970,-2.532930529,0.063814096,2.514008284
17971,-2.496553361,0.074681655,2.481164539
17972,-2.50233041,0.13334018,2.492829347
17973,-2.511972356,0.127076067,2.491540229
17974,-2.518115997,0.117870957,2.460794294
17975,-2.513121605,0.050121663,2.4865731
17976,-2.485022116,0.026806279,2.514419627
17977,-2.512444198,0.12605869,2.44640677
17978,-2.570610166,0.062136836,2.533947921
17979,-2.502199936,0.101351235,2.474507332
17980,-2.493540013,0.080498055,2.456013441
17981,-2.540409231,0.12078144,2.449355316
17982,-2.554542482,0.133899227,2.480614364
17983,-2.534986961,0.083120782,2.461376154
17984,-2.568043101,0.110975869,2.478789651
17985,-2.494090009,0.036865089,2.54079268
17986,-2.514056134,0.084191363,2.470541263
17987,-2.538328373,0.122479234,2.486846995
17988,-2.50571909,0.073194142,2.450670218
17989,-2.546691406,0.062719245,2.498662293
17990,-2.521323252,0.072756115,2.482114339
17991,-2.51234889,0.069719862,2.53442241
17992,-2.528561461,0.107687782,2.520441449
17993,-2.484473193,0.074278306,2.478014123
17994,-2.549697423,0.071512967,2.528243351
17995,-2.547646952,0.064554285,2.49785502
17996,-2.570046794,0.108645428,2.482476747
17997,-2.533045137,0.111535341,2.504241252
17998,-2.520936692,0.123785906,2.478097057
17999,-2.512972164,0.092656665,2.499466908
18000,-2.492954886,0.084351551,2.502447855
18001,-2.546067333,0.060118215,2.485029566
18002,-2.528712702,0.058995593,2.428800142
18003,-2.553141189,0.075610325,2.480587077
18004,-2.516333342,0.097966641,2.477811098
18005,-2.499324882,0.082859665,2.476585245
18006,-2.560276151,0.111364074,2.453486478
18007,-2.539126897,0.031219572,2.532731974
18008,-2.520679045,0.102197189,2.483766377
18009,-2.503788805,0.051374353,2.486587119
18010,-2.526377249,0.08003499,2.482169139
18011,-2.521500266,0.115475129,2.485611558
18012,-2.525080383,0.028941817,2.518906474
18013,-2.520285344,0.062438196,2.490105605
18014,-2.551657939,0.121546239,2.470985234
18015,-2.528694057,0.103225708,2.459581029
18016,-2.550779247,0.101331893,2.486793077
18017,-2.491933608,0.075336162,2.45443927
18018,-2.526647484,0.075005297,2.462601984
18019,-2.516903448,0.071629819,2.508894813
18020,-2.54167943,0.056229318,2.46684109
18021,-2.553380048,0.133842081,2.477315652
18022,-2.520931375,0.067606781,2.532009649
18023,-2.486276317,0.043348603,2.479046726
18024,-2.543006194,0.073905054,2.50762409
18025,-2.518030262,0.053970231,2.491294909
18026,-2.499907458,0.085201252,2.470767796
18027,-2.529008543,0.059281129,2.485683906
18028,-2.548347151,0.164876349,2.46432817
18029,-2.555831647,0.154222041,2.485611725
18030,-2.517694962,0.103753448,2.472169495
18031,-2.527614367,0.112438064,2.473096895
18032,-2.563122344,0.16771695,2.515783679
18033,-2.560593116,0.083246198,2.457422817
18034,-2.508780205,0.056549963,2.489202785
18035,-2.494437051,0.058857678,2.437550902
18036,-2.530457556,0.084463034,2.49707005
18037,-2.563798416,0.150817901,2.484889841
18038,-2.480965436,0.032852106,2.461867774
18039,-2.516865814,0.069464985,2.474485362
18040,-2.50565443,0.101309486,2.486995065
18041,-2.562992465,0.061914198,2.495572948
18042,-2.499404311,0.098034471,2.477197862
18043,-2.545879567,0.118151516,2.488458538
18044,-2.458392084,0.045546068,2.439805019
18045,-2.502855694,0.095145293,2.474241447
18046,-2.500384283,0.101967331,2.485599816
18047,-2.528263998,0.100683652,2.44973309
18048,-2.529471052,0.107008331,2.479013216
18049,-2.520702481,0.107139055,2.472423017
18050,-2.530825818,0.201520011,2.43642199
18051,-2.536378503,0.140470073,2.456549537
18052,-2.547328699,0.162717715,2.464783621
18053,-2.510455322,0.159320146,2.43992542
18054,-2.527895474,0.063584868,2.532757044
18055,-2.537531137,0.121918969,2.485154712
18056,-2.575100338,0.139205083,2.464918816
18057,-2.53306272,0.09259887,2.492271042
18058,-2.508350599,0.071474183,2.480118799
18059,-2.501016068,0.093013782,2.490486217
18060,-2.56488992,0.13567961,2.483038914
18061,-2.54140811,0.082724638,2.489122093
18062,-2.467688549,0.08160159,2.464988267
18063,-2.542058432,0.1203437,2.500337017
18064,-2.585051322,0.133041359,2.469498348
18065,-2.584195232,0.078786287,2.479677749
18066,-2.530177581,0.046877928,2.490376818
18067,-2.496403015,0.044060621,2.48597331
18068,-2.531357229,0.159967065,2.463615644
18069,-2.52108568,0.106021799,2.503446555
18070,-2.523856044,0.091894455,2.480437016
18071,-2.533334541,0.187381335,2.473764157
18072,-2.544872653,0.097392797,2.527425241
18073,-2.494907534,0.127178997,2.462376523
18074,-2.529556417,0.092408117,2.494379663
18075,-2.571874774,0.083852015,2.485627401
18076,-2.516330969,0.07422477,2.464961779
18077,-2.544015753,0.093129244,2.475202918
18078,-2.562588334,0.082083315,2.490564656
18079,-2.574654806,0.148133248,2.451015401
18080,-2.556111217,0.084203664,2.465682554
18081,-2.553460872,0.117578186,2.47206465
18082,-2.51620903,0.051479746,2.514078104
18083,-2.532015347,0.082212567,2.532445049
18084,-2.547607815,0.098855086,2.491612887
18085,-2.561247623,0.129096374,2.480048597
18086,-2.490658343,0.097364061,2.481225133
18087,-2.555531824,0.072862692,2.504533935
18088,-2.510837007,0.064096224,2.485044098
18089,-2.541531909,0.108914416,2.498766387
18090,-2.567250013,0.132817775,2.471240366
18091,-2.546348488,0.10409357,2.472461712
18092,-2.520991921,0.080443207,2.496479857
18093,-2.512271249,0.103648305,2.465933859
18094,-2.561443055,0.151143327,2.483893216
18095,-2.514075673,0.069495127,2.471861064
18096,-2.496088815,0.092976913,2.492994833
18097,-2.549646246,0.16178441,2.484909439
18098,-2.559779966,0.100395404,2.504296386
18099,-2.557965016,0.074347273,2.489648044
18100,-2.565711391,0.058022691,2.487126732
18101,-2.576769817,0.076674901,2.495921719
18102,-2.53128444,0.03185568,2.5202191
18103,-2.53109678,0.096866239,2.485819709
18104,-2.507462108,0.126338437,2.455025434
18105,-2.528621137,0.084963948,2.481954587
18106,-2.527624977,0.151596718,2.486200881
18107,-2.556683707,0.085295361,2.50487448
18108,-2.547803366,0.138598993,2.455618441
18109,-2.565115082,0.141798079,2.481580722
18110,-2.537085724,0.089172188,2.49416033
18111,-2.509107244,0.076191403,2.508467948
18112,-2.490844548,0.099238265,2.409903181
18113,-2.530671632,0.092981972,2.496618092
18114,-2.52965312,0.16492895,2.443352187
18115,-2.524756634,0.165275507,2.468072987
18116,-2.513894999,0.027813706,2.527785897
18117,-2.554265523,0.127803497,2.448767078
18118,-2.467309749,0.052178208,2.451727688
18119,-2.550850213,0.065248076,2.502009702
18120,-2.497532892,0.088576522,2.473691666
18121,-2.529231083,0.097946651,2.445542681
18122,-2.542983091,0.151755303,2.472559536
18123,-2.484522593,0.011847622,2.485771751
18124,-2.559917819,0.049261954,2.488090837
18125,-2.539120996,0.094300192,2.478035784
18126,-2.517030823,0.119151462,2.478613985
18127,-2.519844604,0.020251099,2.48941865
18128,-2.580637312,0.086029284,2.49693625
18129,-2.499933529,0.057639962,2.460570908
18130,-2.565356958,0.127949446,2.456966949
18131,-2.535301483,0.07368537,2.476960254
18132,-2.546732068,0.106163424,2.476741898
18133,-2.554998589,0.098626871,2.498202157
18134,-2.517555392,0.161523223,2.470687616
18135,-2.520838356,0.054654151,2.466911995
18136,-2.549966002,0.199371003,2.459416938
18137,-2.534952569,0.081483189,2.484337807
18138,-2.521495819,0.036126029,2.474865031
18139,-2.505227029,0.067159936,2.471789408
18140,-2.540781415,0.170144096,2.466646922
18141,-2.53151257,0.077656616,2.487903082
18142,-2.52849977,0.102883305,2.469298446
18143,-2.551419795,0.11243749,2.422717416
18144,-2.598537946,0.065645799,2.522905552
18145,-2.537580633,0.067529753,2.509346008
18146,-2.548531091,0.081770163,2.503795671
18147,-2.521371877,0.15308895,2.452812803
18148,-2.529352391,0.072232798,2.48637675
18149,-2.561242986,0.084646784,2.517705202
